method,subject_id,nrmse,psnr,ssim,measured_kspace_err,heldout_kspace_err,runtime_seconds,num_net_evals,heldout_kspace_err_allcoef,ssim_fullfov,nrmse_fullfov,psnr_fullfov,brain_fraction
M15,2022101303,0.13085468314332308,25.60409377479135,0.8461353584254877,0.29457854231198627,0.8005619446436564,14.609680811564127,100.0,0.42753605047861726,0.4476234453365209,0.3078615947317074,23.94282376054559,0.07523600260416667
M15,2022112702,0.1470850387669875,25.702829669724085,0.6949379564127182,0.3013187050819397,0.8397816816965739,14.265454451243082,100.0,0.4472605089346568,0.39579507095798344,0.3384397780198049,23.09860160553912,0.24625651041666666
M15,2022112704,0.14054595488271057,26.989916971360188,0.7464507454188576,0.3112391034762065,0.838068683942159,14.543247699737549,100.0,0.4533969263235728,0.45135702709527087,0.3201928621803188,24.131978942630496,0.26214599609375
M15,2022120401,0.14704735407347666,26.0661041668324,0.7108098953406393,0.31391924619674677,0.8678009510040283,14.282956600189209,100.0,0.46648623545964557,0.43521978070917666,0.33136327959239453,23.240868812808248,0.2919209798177083
M15,2022120402,0.1484532845073428,25.158541584240794,0.6658310577612603,0.31699418028195697,0.8560914198557535,14.51192339261373,100.0,0.47128042578697205,0.3997112634397804,0.3468451208385244,22.245898282544967,0.24783833821614584
M15,2022120403,0.15797132183773024,25.177600816790413,0.6824233922627138,0.30011244614919025,0.8539380431175232,14.280548731486002,100.0,0.45023760199546814,0.41397443214944585,0.33072855795355377,22.993702578596213,0.2789764404296875
M15,2022120404,0.14251438044233242,26.352922494662284,0.701966209271006,0.30133230487505597,0.8737953702608744,14.632126013437906,100.0,0.45475929975509644,0.4360214504924949,0.32265599839905473,23.62756965883857,0.25665283203125
M15,2022120406,0.15889811200884899,24.37514535879826,0.6780684788805221,0.31000593304634094,0.8658043344815572,14.274170398712158,100.0,0.46326009432474774,0.4412771354823947,0.3277854107705573,23.075177136644893,0.2366943359375
M15,2022120407,0.14391475745331,25.998697697297803,0.7036376532684274,0.3069385786851247,0.8195435404777527,14.526727994283041,100.0,0.45025776823361713,0.4368290602534315,0.32195458353821915,23.350819650932653,0.2529856363932292
M15,2022120408,0.13285555602270774,26.15791136657504,0.7254127176830809,0.3003767530123393,0.8223947286605835,14.27964440981547,100.0,0.44553951422373456,0.4660407594909213,0.3055046529392544,23.059723072602115,0.24932861328125
M15,2022120409,0.12985081053126643,27.149653184027347,0.717946986070262,0.3122304677963257,0.8367729584376017,14.533904075622559,100.0,0.4521670738855998,0.4193206939493348,0.3277398979201876,23.308465306191696,0.2844441731770833
M15,2022121701,0.15338872351249835,24.0174739596422,0.6628324671404192,0.31921643018722534,0.8552067875862122,14.263165394465128,100.0,0.47317931056022644,0.4255182999983958,0.33849470199926895,22.4360162614384,0.20310465494791666
M15,2022121702,0.16325134026813745,24.329180461282736,0.6668631866605895,0.3064728279908498,0.8556726773579916,14.537174463272095,100.0,0.4473724365234375,0.4725965793699554,0.30463651433308625,23.086902228259564,0.2684733072916667
M15,2022121703,0.1636317049619984,24.244120701758447,0.6665014515913049,0.3071167270342509,0.837402323881785,14.280738592147827,100.0,0.45738232135772705,0.4428000668092005,0.32225555810622086,22.457138860037492,0.261993408203125
M15,2022121705,0.1627224891552434,25.198889542916074,0.7162825120837603,0.30513882637023926,0.8643929958343506,14.53879968325297,100.0,0.4504329065481822,0.4749606958183001,0.31134407261482117,23.665153796770998,0.2730356852213542
M15,2022121706,0.14531356390297906,26.2705746906577,0.6915963521914309,0.3139467040697733,0.864079753557841,14.381882826487223,100.0,0.45922089616457623,0.44135307021119363,0.3244640184276179,23.420479539547348,0.2921651204427083
M15,2022121707,0.13458782185052653,26.504394837062467,0.739862558759205,0.34245503942171734,0.8680409590403239,14.53719695409139,100.0,0.49909143646558124,0.37697790686491367,0.377598431880311,22.238881726981504,0.2518463134765625
M15,2022121708,0.16176187497941383,24.615128620133078,0.6618903340969374,0.34160227576891583,0.8785212238629659,14.26336407661438,100.0,0.4934694667657216,0.43493121640915505,0.3506200359238161,22.304191589721913,0.1886749267578125
M2,2022101101,0.17884419357743156,23.453339832357926,0.6178682168255172,0.2504603962103526,0.8678157925605774,15.237943808237711,100.0,0.46896413962046307,0.3976780457762821,0.3476925382614377,22.2198464107139,0.253021240234375
M2,2022101102,0.1941635394329615,22.553069733497434,0.6085708735000526,0.23366889854272202,0.8721415797869364,14.868579387664795,100.0,0.4567008117834727,0.436809529820173,0.3295242326813565,22.898318631688472,0.290924072265625
M2,2022101103,0.1642233685559915,24.590272116104597,0.6494597808099076,0.26144401232401526,0.8796359101931254,14.932957410812378,100.0,0.48808111747105914,0.41387014681334583,0.34672298657483785,22.50795133537483,0.2777506510416667
M2,2022101201,0.17251961979385486,23.802487701571266,0.6591245495669908,0.235977495710055,0.8828879793485006,14.904735326766968,100.0,0.45646442969640094,0.383666764724057,0.3451381755486358,22.571032756495566,0.260162353515625
M2,2022101204,0.1763747307187921,24.627096584617362,0.6623781132260079,0.23810456693172455,0.8115987380345663,14.691716829935709,100.0,0.4353242814540863,0.4161337995696321,0.33307682587668025,23.46377331939709,0.2785237630208333
M2,2022101301,0.17883420140209136,24.23118293337809,0.6299326933044967,0.2568334440390269,0.8496893048286438,14.925015370051065,100.0,0.4656965633233388,0.3926707034091499,0.3576292656701489,22.406831890769666,0.2718658447265625
M2,2022101302,0.21690043684518048,21.631400643972494,0.5824644507231053,0.2571541368961334,0.8580177227656046,14.848133166631063,100.0,0.4739079177379608,0.37842009712952285,0.3685905018235045,21.507775657291152,0.22681172688802084
M2,2022101303,0.15123492699150162,24.35675934235253,0.8012941514694002,0.2307233363389969,0.8216902017593384,14.857949336369833,100.0,0.4321369528770446,0.43205456237879897,0.3184210892892338,23.649764735269912,0.07523600260416667
M2,2022112702,0.18190215078496594,23.86445812269616,0.5902277867950343,0.24325086176395408,0.8577452898025513,15.094696521759033,100.0,0.4553249577681224,0.3748515786395507,0.35262377552340446,22.74130623425363,0.24625651041666666
M2,2022112704,0.16671822627186342,25.50570869920374,0.6829986604487447,0.24881233274936673,0.8546531995137533,15.094839413960775,100.0,0.4561639626820882,0.43572883080329006,0.3286885595267688,23.904326027590333,0.26214599609375
M2,2022120401,0.17462530385702105,24.58114845521611,0.6394997556771462,0.25220764180024463,0.8906999031702677,15.206531286239624,100.0,0.4707047442595164,0.42187721835129727,0.3391442903224238,23.03975593385012,0.2919209798177083
M2,2022120402,0.19104864883315528,22.965418995749175,0.5430584843530761,0.24983706573645273,0.8737423221270243,15.214915831883749,100.0,0.4789857566356659,0.3656485645342604,0.3631074865188592,21.847723474246266,0.24783833821614584
M2,2022120403,0.19774796918834614,23.237733713561614,0.566301201547856,0.24267095824082693,0.8746593197186788,14.735212167104086,100.0,0.4576819936434428,0.38923228401753657,0.3445634442671636,22.636924163208203,0.2789764404296875
M2,2022120404,0.1803101505176429,24.304360357538567,0.6011973605194075,0.2466254184643427,0.8950259288152059,15.168731371561686,100.0,0.46292755007743835,0.4047114773676797,0.33942787812041747,23.1866327061891,0.25665283203125
M2,2022120406,0.19724763696007422,22.497863280330165,0.5831755820579065,0.24687982598940528,0.8919021288553873,14.741185108820597,100.0,0.469487061103185,0.4153986102805083,0.3435722093630646,22.666056221004396,0.2366943359375
M2,2022120407,0.1768137999251412,24.200910175165266,0.6171871686423996,0.24383760988712308,0.8506908218065897,15.000019232432047,100.0,0.4563409884770711,0.4212960773840569,0.33183412310757565,23.08445397361659,0.2529856363932292
M2,2022120408,0.16839766704802253,24.10424786335877,0.6322755681235673,0.23989655574162802,0.8445684512456259,14.91083280245463,100.0,0.4528656502564748,0.4394017958140459,0.3186901090597866,22.693774940047263,0.24932861328125
M2,2022120409,0.16080223088140722,25.294225098372493,0.6274994987775447,0.2477726240952809,0.8476829727490743,14.96418285369873,100.0,0.4588381151358287,0.40374018067896583,0.3348828500658894,23.12136454334232,0.2844441731770833
M2,2022121701,0.1829925073516383,22.48439241577998,0.5909834511668898,0.25617658595244086,0.8851643006006876,15.559451897939047,100.0,0.47594597935676575,0.40989185187868143,0.34787197755648086,22.198002074866025,0.20310465494791666
M2,2022121702,0.18960228136217916,23.033209653322498,0.5921627439117598,0.23177852233250928,0.8709306120872498,14.979529619216919,100.0,0.45015666882197064,0.4462566659108835,0.3181880477327128,22.705885332993947,0.2684733072916667
M2,2022121703,0.2021778946263445,22.40522189486322,0.56068513216551,0.24442175527413681,0.8508926033973694,14.774867057800293,100.0,0.4626934925715129,0.40866294842273865,0.3395523986067191,22.00381256563516,0.261993408203125
M2,2022121705,0.21614606431370062,22.76436184936743,0.5851480422344751,0.23646682500839225,0.8642706871032715,15.13473105430603,100.0,0.4609012206395467,0.4205407632413321,0.3426591128006986,22.843378903890976,0.2730356852213542
M2,2022121706,0.1855827681892387,24.150413938598234,0.581741284749557,0.23760549724102017,0.8906789024670919,14.762566804885864,100.0,0.4694379468758901,0.40378151705928494,0.3411195837195223,22.98699103609555,0.2921651204427083
M2,2022121707,0.1614625391475305,24.924712014628742,0.6688162508318604,0.27602686484654737,0.885264535744985,14.890883127848307,100.0,0.5031056304772695,0.362147842692124,0.3838093560247711,22.097354768271376,0.2518463134765625
M2,2022121708,0.20157266450827024,22.721679984076584,0.5651636643099981,0.2658879458904266,0.8968329032262167,14.91336194674174,100.0,0.501993993918101,0.40700994069455043,0.36534241552806174,21.946512092538466,0.1886749267578125
M3,2022101101,0.20238532242827198,22.534142167949696,0.5689528656003091,0.19512101511160526,0.9032251834869385,14.967642784118652,100.0,0.4907003442446391,0.3817225609664742,0.3597129775760412,21.94076968050962,0.253021240234375
M3,2022101102,0.19129684897431562,22.68259726466229,0.6081821211561825,0.1888153751691182,0.8861116170883179,14.890334447224935,100.0,0.4676639537016551,0.43288753300307947,0.3295979759132346,22.896904986756464,0.290924072265625
M3,2022101103,0.17646621638800306,23.96557160212505,0.630990025364785,0.2094518144925435,0.8857924739519755,14.871971448262533,100.0,0.4977212945620219,0.4052850206864691,0.35362961700714113,22.335477388617093,0.2777506510416667
M3,2022101201,0.18702947586140137,23.124827347938368,0.6315369568713184,0.19538697600364677,0.8970889250437418,14.92171843846639,100.0,0.46943657596906024,0.37377284263061644,0.35231893516691337,22.3922364628803,0.260162353515625
M3,2022101204,0.20600412781708574,23.32510483933298,0.5816085240790341,0.18369630972544349,0.8405276338259379,14.64559801419576,100.0,0.45946982502937317,0.39717641353771044,0.34217433064262665,23.23493439682207,0.2785237630208333
M3,2022101301,0.18176011974101428,24.095276091666438,0.6101558003962925,0.2068777630726496,0.8671605587005615,14.887863715489706,100.0,0.48150890072186786,0.38913052709829615,0.35576125552682863,22.4527140571485,0.2718658447265625
M3,2022101302,0.20716911738273183,22.03505362664046,0.6072241228407514,0.20959869027137754,0.8820757269859314,14.677762111028036,100.0,0.4863865077495575,0.39638178390035333,0.3595222484997967,21.723808672117457,0.22681172688802084
M3,2022101303,0.16711726773621338,23.49164269078835,0.7625863070812021,0.17987271149953202,0.8324252764383951,14.847141345342001,100.0,0.4451719323794046,0.42237951750754005,0.3247956074639092,23.47778262010125,0.07523600260416667
M3,2022112702,0.19237637998292692,23.430378023397186,0.5632872791174899,0.18847218155860898,0.8783584038416544,15.389564275741577,100.0,0.46857950091362,0.37162969231338555,0.3537069271566076,22.719140669022437,0.24625651041666666
M3,2022112704,0.1893385658473299,24.413595340702212,0.6303412067925721,0.19653576612472534,0.8655468821525574,15.058879613876343,100.0,0.47135276595751435,0.4175187317673714,0.33925661769228355,23.62900586384102,0.26214599609375
