method,condition,subject_id,slice_id,seed,num_steps,l_ss,likelihood_type,lambda,runtime_seconds,num_net_evals,nrmse,psnr,ssim,measured_kspace_err,heldout_kspace_err,nrmse_fullfov,psnr_fullfov,ssim_fullfov,brain_fraction,heldout_kspace_err_allcoef
M0,merge_fixed,2022112704,8,0,0,,,,0.01205587387084961,0,0.256428080523672,21.97002584626743,0.5420119230847367,0.17944090068340302,0.9843751192092896,0.39151249070825045,22.658284498698762,0.370269457789649,0.2573699951171875,0.5240264534950256
M0,merge_fixed,2022112704,9,0,0,,,,0.011253118515014648,0,0.23594807839388152,22.699507845801904,0.5249431605173699,0.18044395744800568,0.9841662645339966,0.3913247401080829,22.477514123308723,0.3428765378015187,0.27520751953125,0.5285177826881409
M0,merge_fixed,2022112704,10,0,0,,,,0.011690855026245117,0,0.23026816649965987,22.285912400326772,0.5102744817531123,0.18221695721149445,0.9852551221847534,0.379082022934965,22.301853423502955,0.3619651134469658,0.2538604736328125,0.5226855278015137
M0,merge_fixed,2022120401,8,0,0,,,,0.009249210357666016,0,0.24510566381551047,21.839450633163302,0.5402701098805556,0.1757327914237976,0.9895884394645691,0.3749019233858553,22.31285071193225,0.38947678957497966,0.3004150390625,0.5260152220726013
M0,merge_fixed,2022120401,9,0,0,,,,0.009992122650146484,0,0.22452882136281202,22.15439892076802,0.5345192811086823,0.18253162503242493,0.9889348745346069,0.3678167870797598,22.072319453686156,0.3703272472927412,0.29266357421875,0.5213297009468079
M0,merge_fixed,2022120401,10,0,0,,,,0.01288914680480957,0,0.2200238597486138,22.58623014072389,0.4972987198208724,0.1708800345659256,0.9888066649436951,0.36046491204792414,22.621638152297074,0.3663268614610482,0.282684326171875,0.5089831948280334
M0,merge_fixed,2022120402,8,0,0,,,,0.011523246765136719,0,0.20823386408041963,22.779005644361334,0.5387413910208882,0.1885244995355606,0.9811893105506897,0.3869822393184726,21.69029297756107,0.357454349934905,0.2657470703125,0.5400596857070923
M0,merge_fixed,2022120402,9,0,0,,,,0.00947880744934082,0,0.21148008524941747,21.524510645352336,0.4562419132249428,0.18198232352733612,0.9880931377410889,0.3869566775563099,20.71527946606894,0.330824578677305,0.2476654052734375,0.5340427160263062
M0,merge_fixed,2022120402,10,0,0,,,,0.010467529296875,0,0.19693162616670037,22.69572171886803,0.5030325823161724,0.16557380557060242,0.9858021140098572,0.37019387474036414,21.863721449052615,0.35960144997025506,0.2301025390625,0.5203182697296143
M0,merge_fixed,2022120403,8,0,0,,,,0.010121822357177734,0,0.22922932728328269,22.47945520287457,0.5182590192222822,0.16508767008781433,0.9922769665718079,0.3688599375719971,22.554139212118095,0.37512397293430433,0.29296875,0.5178987979888916
M0,merge_fixed,2022120403,9,0,0,,,,0.010440587997436523,0,0.21857321327381132,22.252774853557604,0.5072595495979219,0.1694260984659195,0.9901876449584961,0.3771106512497909,21.765241695490978,0.34760111165796637,0.2761688232421875,0.5253085494041443
M0,merge_fixed,2022120403,10,0,0,,,,0.009385347366333008,0,0.21325254596685578,22.127286739231387,0.49092706809605446,0.16603390872478485,0.9924336671829224,0.35554692156732537,21.942022656611762,0.3701034377565557,0.267791748046875,0.5026215314865112
M0,merge_fixed,2022120404,8,0,0,,,,0.010467529296875,0,0.21570672828933474,22.815172138518882,0.5527523639197761,0.17888252437114716,0.9864726066589355,0.36114119256351024,22.71425914676822,0.3739182079969894,0.2799530029296875,0.5016780495643616
M0,merge_fixed,2022120404,9,0,0,,,,0.009351968765258789,0,0.20281888511708945,23.10624118680401,0.5210819781514923,0.17074675858020782,0.9910237193107605,0.35760367818951133,22.624938826993723,0.3692776499514094,0.26031494140625,0.5020802021026611
